zip_code,distance_min,count_within_20,count_within_60,count_within_100
03106,3.4499659967369416,7,90,217
03109,2.6773601887565333,7,88,238
03110,4.625519592005822,7,94,242
03215,9.284100386263626,6,52,128
03216,6.480662057783756,6,59,179
03217,11.649157880434363,6,55,159
03218,15.104508546965357,8,67,174
03220,6.012607874928237,6,69,162
03221,9.039784980455462,3,64,225
03222,14.891726864352817,3,54,170
03223,12.495311484847667,3,50,140
03224,5.840944671901265,6,72,178
03225,14.079478771084977,9,64,171
03226,7.131915219059556,7,57,154
03227,3.0604806483680465,6,54,138
03229,1.662865502068467,8,73,213
03230,11.833828285685076,3,54,179
03231,4.960048752216387,6,58,176
03233,6.378021794440429,4,58,190
03234,6.995430763007247,7,87,194
03235,0.2627149982772296,6,65,170
03237,10.478923436002797,7,67,166
03238,9.508962404633307,5,47,139
03240,14.421259625938527,5,52,176
03241,19.32239033488991,1,54,160
03242,7.034820257575564,5,71,230
03243,7.389807022658087,4,54,170
03244,12.222519437525836,3,72,242
03245,7.8479993126682235,5,55,152
03246,0.3723502944091516,6,64,157
03249,6.276922065965746,8,64,154
03251,10.698026120897536,2,43,117
03253,4.195683731825435,7,57,154
03254,0.516712262612068,5,56,148
03255,4.321101204306964,3,61,214
03256,8.539908906482621,6,58,163
03257,3.794537260292576,5,58,200
03258,7.972671787747548,8,79,191
03259,5.145211396919089,6,57,134
03260,6.900299030138283,5,64,207
03261,13.147752286332343,7,79,184
03262,2.8105671694086047,5,44,128
03263,12.656026979815053,5,77,183
03264,14.01589447533521,3,53,157
03266,20.033606857666243,0,53,154
03268,6.833233859022887,6,68,183
03269,5.618806984784328,5,62,160
03273,7.608379779766271,5,66,215
03275,2.7334921204249136,6,89,202
03276,1.2148174498628033,5,67,167
03278,8.560502270702512,5,65,200
03279,9.757748821997028,5,45,136
03280,13.1081434973444,7,58,240
03281,10.01484036313473,7,90,226
03282,16.940495886828938,3,50,151
03284,6.839740397785356,6,53,192
03285,6.672512272503378,3,46,130
03287,7.5031687488752,4,59,188
03290,13.144193118996952,8,80,195
03291,11.698775095572023,6,78,182
03293,4.566643026487623,4,46,128
03301,0.5823090422578657,8,74,199
03303,6.5639870239355,6,69,193
03304,4.278033491377608,7,90,213
03307,9.13386522138176,6,70,182
03431,1.1080702748659745,7,67,285
03440,17.540539008936708,2,74,256
03441,8.868014592144991,8,80,329
03442,17.008931876154037,2,84,258
03443,6.9458675728784565,10,72,311
03444,12.377601928965532,3,81,285
03445,6.547259141656696,6,65,276
03446,1.580484878421188,4,75,300
03447,10.94293357723651,5,94,324
03448,7.33524402673041,6,60,276
03449,15.425480101948775,2,74,271
03450,11.69945216905018,2,73,278
03451,5.876071547804794,8,78,322
03452,13.640865921564776,5,91,300
03455,7.223384013010308,2,76,291
03456,12.00078669934867,8,57,258
03457,9.662013811525402,5,66,275
03458,17.572269505420838,5,96,290
03461,10.572261258436729,6,99,326
03462,3.753250678454927,7,69,298
03464,13.114242977907917,6,65,263
03465,7.374339858266103,5,82,301
03466,5.551642670405694,9,71,306
03467,6.773554966244196,7,65,291
03470,7.045618921022672,7,82,325
03561,16.727431927063638,5,40,109
03570,5.3038909732637904,2,29,86
03574,15.974992780613672,2,44,113
03575,13.896976268143144,1,37,105
03576,8.525997719858726,2,15,66
03579,23.133404323696986,0,14,58
03580,8.773689113666315,5,45,119
03581,14.619229912233962,2,35,98
03582,4.692023114677939,2,32,93
03583,11.890301782258632,2,34,103
03584,8.44757210374862,2,33,100
03585,8.099899079005326,5,43,117
03586,10.34826486260828,5,43,117
03588,9.695050827419546,2,23,81
03590,7.621789243324698,3,22,86
03592,13.57143596479211,2,14,46
03593,12.960122255481114,2,36,105
03595,17.189878115804124,1,40,108
03597,11.84841868133558,4,22,78
03598,16.495205153945374,2,36,112
03601,10.00752621313708,10,53,232
03602,4.98803005444876,10,54,258
03603,7.563452864354766,10,49,238
03604,3.743507255297773,10,54,263
03605,12.090891300879749,9,52,230
03607,9.602196189574686,10,55,247
03608,4.3492923609891365,8,57,267
03609,0.20654453547789364,11,56,259
03740,3.6771680232821424,5,45,121
03741,12.660503255658398,4,50,173
03743,1.3558853355024942,13,58,214
03745,5.979764816324033,11,48,198
03746,8.507715954481949,10,48,194
03748,6.8549787440231755,8,51,187
03750,6.826216115973865,6,46,163
03751,5.767603940497503,7,54,195
03752,7.801887965060178,5,57,226
03753,9.716735880908073,8,50,192
03754,4.996358495236989,7,59,212
03755,4.048011132832254,6,47,169
03765,4.203121814199751,5,44,139
03766,0.9360182412143885,8,46,176
03768,14.692399354485437,4,47,156
03770,6.572518471491875,10,47,195
03771,10.646949513504845,5,42,114
03773,6.769164572450434,8,58,211
03774,1.5492890227891334,5,44,128
03777,14.534796896022502,4,50,151
03779,9.201016357559592,5,46,148
03780,3.763890429101677,5,45,137
03781,3.737514452382267,10,47,188
03782,2.8918631721234718,5,59,206
03784,1.1695167190660374,8,45,172
03785,5.780804461051923,5,45,132
03801,1.6381478919100818,12,78,194
03809,9.087759080952518,8,61,155
03810,10.057933815876943,9,61,153
03811,5.580894977398292,12,88,257
03812,8.815288709383525,2,47,116
03813,6.0852235611990775,1,43,105
03814,1.894291014221518,6,56,140
03816,2.6562789461510374,8,60,146
03817,9.96759379281754,5,54,128
03818,9.83484783201128,5,52,120
03819,10.084815025525558,11,86,239
03820,0.20896396237586656,10,74,171
03823,3.0371653619243304,10,77,178
03824,5.240522888783657,11,80,189
03825,6.513406340769992,7,76,177
03826,7.518638476529077,11,88,254
03827,4.350569542732578,10,83,235
03830,4.636791283769153,8,54,142
03832,10.75340457181937,3,49,119
03833,8.862990906692184,11,85,221
03835,6.310428820536146,7,59,160
03836,7.15716234789904,5,51,130
03837,12.568036032575614,9,63,161
03838,6.344742227099635,1,44,109
03839,2.5641164289055807,11,70,175
03840,3.430783950013992,12,81,199
03841,8.321445452840287,13,88,255
03842,2.1325429042634148,11,85,221
03844,3.7972679451324933,10,82,224
03845,3.682995454426826,1,44,108
03846,9.463022400432818,1,43,105
03847,1.3523813210149747,1,44,110
03848,7.7751326895372905,10,86,239
03849,10.285045178546785,5,49,123
03850,0.2973613887378121,7,59,146
03851,3.723755497471958,7,57,150
03852,1.1982381366467778,8,56,145
03853,3.374114248745277,8,61,146
03854,2.028357033043217,11,76,189
03855,6.759584693636762,7,57,154
03856,9.479980736252282,13,84,202
03857,8.365514923200333,12,83,196
03858,5.2827013659894595,8,84,247
03860,1.2111131875426504,2,46,111
03861,7.835756042561319,11,80,188
03862,4.615367628677749,12,81,217
03864,5.051188126462921,8,57,138
03865,4.277168876469097,9,85,258
03867,0.684396785751016,9,62,166
03868,2.6090686792150146,11,60,157
03869,2.997170380303623,10,70,163
03870,3.6188208834513955,11,79,207
03871,4.945611571395045,11,82,216
03872,1.419442397877476,9,55,142
03873,11.469070559589806,12,86,236
03874,1.9000177777403517,11,80,225
03875,9.90194874700155,5,52,126
03878,0.11839095504146403,12,68,160
03882,5.504402643534125,7,53,138
03883,5.972506161805468,6,58,140
03884,9.781962189064235,7,70,180
03885,6.7630119182610935,13,81,205
03886,8.12907672551137,5,55,132
03887,2.6156164515228015,8,55,148
03890,4.060327448109968,6,57,138
03894,8.192348862784035,8,59,151
03901,3.8563579894587336,13,60,153
03902,3.078482583646191,11,62,153
03903,1.6210925912642384,11,74,177
03904,2.0269702904582987,10,74,184
03905,0.622045053062378,9,73,183
03906,5.10345299050213,13,58,144
03907,5.941297956271003,11,59,146
03908,6.902757422973092,10,66,156
03909,2.193528991874953,11,69,164
03910,1.3908709132982002,9,63,157
03911,1.1425321117640002,9,67,166
04001,2.6854626875275014,9,55,144
04002,6.553340113923734,9,54,134
04003,8.874794018819236,7,38,71
04005,2.4635363535737915,10,50,121
04006,5.594787648484138,6,45,114
04008,7.707146285919447,6,27,58
04009,16.53174735046853,3,41,98
04010,13.267877501886662,3,49,112
04011,7.41392014110302,8,34,66
04015,11.492183979667445,8,42,89
04017,2.4696785024775916,12,40,76
04019,5.2631756554438835,10,39,78
04020,7.991331478165799,8,49,128
04021,0.6926592380974684,12,42,78
04022,15.96977520784376,2,46,103
04024,4.282664134165359,6,46,108
04027,7.638277236676444,9,57,148
04029,8.333218263620036,5,46,101
04030,5.546132070571607,12,52,135
04032,6.170380569697926,14,36,72
04037,9.673345552361324,1,45,101
04038,2.6376481221505257,14,45,104
04039,6.377518079467513,14,42,84
04040,11.184961875825536,1,39,95
04041,10.934042536701918,3,48,116
04042,6.598160895695781,13,48,123
04043,1.37192544696841,7,56,133
04046,2.8392655550207873,8,49,125
04047,9.179362376587541,6,51,133
04048,2.79095567454875,11,49,133
04049,4.754917033187169,7,49,122
04050,4.560415240789309,11,40,84
04051,15.319915488728489,2,42,96
04055,12.804629957039655,5,42,95
04056,7.28734963846713,7,51,135
04057,12.357923831735064,1,40,96
04061,2.0612200185359004,12,51,135
04062,2.3273189136796812,13,42,91
04063,3.615967269810452,10,44,116
04064,3.846625121997037,11,44,112
04066,8.091177686284572,9,35,71
04068,11.757359111542957,4,50,125
04069,8.138684898718562,14,37,75
04071,7.191555131898764,12,43,84
04072,0.8122535881416119,13,46,116
04073,0.6224811579916406,13,57,139
04074,4.791453285319045,15,44,102
04076,7.512145614167298,9,54,139
04079,8.130874133696787,8,34,70
04083,3.966779309669741,11,56,144
04084,3.6175498720412826,11,46,109
04085,1.3072084153170664,10,46,113
04086,5.882911404993581,8,30,63
04087,6.537741959211317,11,52,136
04088,10.536320306605777,1,38,94
04090,6.574716701987118,11,59,141
04091,6.765428258170252,5,46,114
04092,0.8668013793671994,14,43,95
04093,7.733030309706332,14,48,113
04095,7.849786998149846,8,54,139
04096,1.896083251044904,12,41,79
04097,3.363150030892037,14,42,79
04101,1.220701312936687,12,42,90
04102,1.662729456205525,13,44,93
04103,1.5177895593544044,13,41,90
04105,3.1267444374406317,12,41,83
04106,0.17823478822498748,12,44,95
04107,4.02862631057521,12,41,96
04108,4.4404363720018765,12,40,88
04109,0.947975232173281,12,41,88
04110,1.9218978847176238,11,41,79
04210,0.03900249690026311,5,34,75
04216,24.35726604818165,0,15,70
04217,18.708443959659448,1,36,85
04219,12.761638489774471,2,28,79
04220,11.786178159089594,4,26,70
04221,4.2603991341557235,1,23,67
04222,5.226273389206851,9,33,74
04224,11.950983819641378,1,22,67
04226,25.701699127909635,0,17,73
04227,7.261221037195092,1,20,64
04228,5.533170885500795,2,25,61
04231,18.3303091941046,2,44,92
04234,9.130126321436482,1,16,58
04236,6.879624784061642,6,30,68
04237,22.000322029176086,0,29,79
04238,6.116364598441123,3,35,75
04239,1.8137467271696142,1,24,61
04240,0.2415404773226726,5,32,73
04250,3.510978442077149,9,32,74
04252,1.9413278196137722,8,32,67
04253,5.646143004227355,2,26,64
04254,4.1703611601533614,2,25,61
04255,11.311036182447467,1,32,87
04256,7.857436053428498,5,35,77
04257,15.556517078149268,1,24,69
04258,5.66986887417356,4,36,75
04259,10.701590214806297,7,27,59
04260,9.106030381019687,12,39,79
04261,15.65476394833686,1,21,83
04263,13.863955640724374,6,28,64
04265,11.371535136111522,7,27,63
04267,13.983223991256397,2,38,95
04268,4.924498236107492,1,37,90
04270,7.065251547244825,3,37,89
04271,3.1481466590946443,2,36,83
04274,7.624764803353761,6,36,80
04275,26.77273822097111,0,14,69
04276,21.900588400681617,0,20,75
04280,5.5332475229138165,6,30,67
04281,2.245771985289034,3,36,82
04282,12.435468147942464,4,28,68
04284,11.02330497911544,5,26,62
04285,19.040039877045746,1,14,61
04286,20.40162468305336,0,35,86
04287,6.203967697311788,6,29,63
04289,6.946563852595771,1,32,82
04290,13.008785116801757,2,26,70
04292,11.923547143654025,2,27,72
04294,10.90445447486236,1,14,60
04330,1.4555152239417102,4,25,52
04342,7.739017956894801,5,26,54
04343,4.6683587989439035,5,23,54
04344,2.170370092154848,3,24,54
04345,0.29440476661659615,6,25,52
04346,3.7853244321184394,3,24,52
04347,0.29284373773642247,4,23,54
04348,14.342962079198683,4,25,47
04349,7.360878356285804,3,25,59
04350,7.194032834694192,7,27,57
04351,4.304325743154823,5,23,54
04352,11.591932752327514,4,23,53
04353,8.578146155239965,3,25,50
04354,15.353333109363334,3,19,37
04355,9.359492173152008,5,23,55
04357,5.449623919550646,6,26,55
04358,10.936490732109963,3,20,39
04359,1.7268782181203932,5,25,52
04360,10.468378897379646,2,17,50
04363,8.068835360120206,4,25,46
04364,7.510753680313677,5,25,56
04401,3.1467908821720574,3,8,21
04406,46.81857774327557,0,5,19
04408,27.282311357644954,0,5,12
04410,13.099996390419276,2,6,19
04411,8.789465974951865,3,7,18
04412,0.07346499626941691,4,8,21
04413,39.18720912209173,0,3,9
04414,39.04903538503276,0,3,12
04415,35.152063964298264,0,3,12
04416,11.05072862117953,4,10,24
04417,27.043513759003883,0,5,12
04418,15.978886314378299,1,5,14
04419,10.672638001853214,3,10,25
04421,10.816662146131021,1,10,30
04422,17.44236250796929,1,6,19
04424,49.29394546569004,0,1,9
04426,29.1219442609403,0,6,17
04427,14.186709839019787,3,8,19
04428,9.041157993728909,4,7,18
04429,7.2294234287990635,4,7,19
04430,48.05102741606004,0,3,11
04431,9.287606210135703,3,9,23
04434,17.249512877506813,2,11,27
04435,18.74126834063378,2,9,20
04438,12.877046886202272,3,10,29
04441,71.65330233718522,0,0,7
04442,62.026168919473236,0,0,15
04443,36.26480400710254,0,5,16
04444,10.593732936262326,3,10,26
04448,23.978461711355976,0,4,14
04449,8.563183452136158,3,6,19
04450,8.889973280036134,3,8,21
04451,51.623251623029304,0,2,10
04453,14.821979719534475,1,5,15
04454,33.766434794405,0,3,9
04455,33.20163848719644,0,5,12
04456,10.579135470534737,3,9,23
04457,34.22494183035733,0,4,12
04459,47.99385639168564,0,3,11
04460,53.66971348718106,0,1,11
04461,6.996523328101013,3,5,17
04462,65.60183667219135,0,0,6
04463,24.76250534971752,0,5,14
04464,43.668172296451196,0,3,11
04468,5.239923684209206,3,6,18
04469,4.325580515282735,3,7,18
04471,53.56736104541816,0,1,9
04472,9.020632483930852,3,9,23
04473,4.2645240909382345,3,7,19
04474,6.6802593575836084,4,9,23
04475,17.493601986545396,1,5,14
04476,12.886140902577596,2,10,28
04478,84.67517471020419,0,0,6
04479,30.06326014871401,0,7,16
04481,27.276895091771028,0,6,17
04485,52.483800677805014,0,4,18
04487,42.84911010557056,0,6,10
04488,16.113317199902845,3,11,22
04489,3.170907447610321,3,7,18
04490,37.6992554161641,0,4,10
04491,32.61890064811547,0,3,9
04492,27.506937298833524,0,4,9
04493,22.153622784997737,0,4,14
04495,41.06065395443667,0,4,11
04496,12.536850855333316,3,10,29
04497,59.09479275610315,0,1,9
04530,3.2424711202301575,4,28,63
04535,10.316310767112768,4,25,51
04537,11.432195956665186,1,27,54
04538,11.819980190853702,1,27,54
04539,16.80666996765064,1,25,50
04541,18.069645721378297,1,25,51
04543,18.18170001257301,3,24,49
04544,14.050958690572129,1,27,54
04547,14.159075781833682,1,22,45
04548,8.47172185230597,2,28,59
04551,17.80496520592995,1,23,48
04553,14.713792976884658,2,25,49
04554,16.836549310495194,1,25,51
04555,16.58517098649065,2,24,49
04556,11.514697630590488,2,25,52
04558,16.339647183526328,1,25,51
04562,11.333045780955608,4,29,65
04563,9.90700242966016,1,21,44
04564,18.467084134389335,1,25,51
04568,14.458481453956848,1,25,54
04570,13.393393777811434,1,27,55
04571,8.424466230841137,1,27,54
04572,12.262455718104645,1,25,45
04573,14.128626912630203,1,25,52
04574,15.640090922471604,2,22,40
04575,10.319401361017093,1,27,55
04576,11.985449818631398,1,27,55
04578,7.8074482776295,3,27,53
04579,3.685915580580596,3,27,57
04605,7.698175431332194,2,6,17
04606,38.38424050629464,0,7,10
04607,21.39200834899678,0,6,14
04609,17.01066455935923,1,6,17
04611,42.526017660468476,0,5,9
04612,24.651411081593988,0,6,22
04613,26.78509939095181,0,6,14
04614,13.187036142029688,1,8,24
04616,22.480820788626016,0,8,27
04617,14.228991610770818,1,10,29
04619,0.6943934154216455,3,3,7
04622,28.22245608307472,0,8,13
04623,36.552865634392035,0,7,10
04624,27.158685311277978,0,7,14
04625,25.166542712750722,0,6,20
04626,19.640849209974395,1,3,8
04627,24.73475983206384,0,10,29
04628,12.350760015249884,3,3,8
04629,11.223688948609517,1,7,22
04630,21.626500806144968,0,4,9
04631,0.4871874757880943,3,3,7
04634,13.904272494135624,1,7,15
04635,29.26501177686757,0,6,22
04637,29.368443734850807,0,7,9
04640,10.814053816694495,1,6,17
04642,12.911114669958385,1,11,31
04643,33.180436525138305,0,7,11
04644,16.56936535518897,1,6,17
04645,26.26845949172416,0,7,29
04646,26.77976662305884,0,6,17
04648,33.132781706314525,0,7,9
04649,34.34315023510523,0,4,9
04650,17.96071594979203,1,10,29
04652,6.840692110925571,2,3,7
04653,26.99097627948039,0,6,22
04654,27.686858780592885,0,6,9
04655,25.135845543118872,0,4,9
04657,15.311846748920775,2,4,8
04658,30.56236474237939,0,8,13
04660,18.5638772991612,1,6,20
04662,21.8400510699184,0,6,20
04664,18.41884138617463,1,7,14
04666,8.389015268037936,3,3,8
04667,2.755867541365111,3,3,7
04668,18.501273403546765,1,4,8
04669,26.343449163715075,0,6,14
04671,5.856950074892598,3,3,7
04673,19.036951050735386,1,10,29
04674,21.482304109924954,0,6,23
04675,22.7917655108705,0,6,17
04676,17.954977452103343,1,10,29
04677,16.849363497235405,1,6,16
04679,22.612239961646278,0,6,20
04680,27.6830575230577,0,8,13
04681,24.49346817336791,0,10,29
04683,17.502011058826167,2,11,32
04684,8.154127444623613,1,7,22
04685,29.918366701241606,0,6,25
04686,24.883615821892263,0,7,9
04691,15.731168029627366,2,3,8
