concept_id,condition_count,patient_count
36053507,20,20
36053508,20,20
36053594,20,20
36053596,20,20
36053597,20,20
36053599,20,20
36053600,20,20
36053601,20,20
36053602,20,20
36053603,20,20
36053604,20,20
36053605,20,20
36053606,20,20
36053607,20,20
36053608,20,20
36053609,20,20
36053610,20,20
36053611,20,20
36053612,20,20
36053613,20,20
36053614,20,20
36053615,20,20
36053616,20,20
36053617,20,20
36053618,20,20
36053619,20,20
36053620,20,20
36053621,20,20
36053622,20,20
36053623,20,20
36053624,20,20
36053625,20,20
36053626,20,20
36053627,20,20
36053628,20,20
36053629,20,20
36053630,20,20
36053631,20,20
36053632,20,20
36053633,20,20
36053634,20,20
36053635,20,20
36053636,20,20
36053637,20,20
36053638,20,20
36053639,20,20
36053641,20,20
36053643,20,20
36053644,20,20
36053645,20,20
36053646,20,20
36053647,20,20
36053648,20,20
36053649,20,20
36053650,20,20
36053651,20,20
36053652,20,20
36053653,20,20
36053654,20,20
36053655,20,20
36053656,20,20
36053657,20,20
36053658,20,20
36053659,20,20
36053660,20,20
36053661,20,20
36053662,20,20
36053663,20,20
36053664,20,20
36053665,20,20
36053666,20,20
36053667,20,20
36053668,20,20
36053670,20,20
36053830,20,20
36053831,20,20
36053881,20,20
36053882,20,20
36054286,20,20
36054287,20,20
36054288,20,20
36054682,20,20
36054738,20,20
36054739,20,20
36054753,20,20
36054754,20,20
36054755,20,20
36054756,20,20
36054757,20,20
36054758,20,20
36054759,20,20
36054760,20,20
36054761,20,20
36054762,20,20
36054763,20,20
36055443,20,20
36055446,20,20
36055447,20,20
36055448,20,20
36055449,20,20
36055526,20,20
36055527,20,20
36055528,20,20
36055529,20,20
36055530,20,20
36055531,20,20
36055532,20,20
36055533,20,20
36055534,20,20
36055535,20,20
36055536,20,20
36055537,20,20
36055538,20,20
36055539,20,20
36055540,20,20
36055541,20,20
36055542,20,20
36055543,20,20
36055544,20,20
36055545,20,20
36055546,20,20
36055547,20,20
36055548,20,20
36055549,20,20
36055618,20,20
36055624,20,20
36055625,20,20
36055731,20,20
36055733,20,20
36055734,20,20
36055735,20,20
36055736,20,20
36055737,20,20
36055738,20,20
36068352,20,20
36068353,20,20
36068354,20,20
36068368,20,20
36068372,20,20
36068405,20,20
36068408,20,20
36068437,20,20
36068448,20,20
36068449,20,20
36068450,20,20
36068451,20,20
36068452,20,20
36068453,20,20
36068454,20,20
36068455,20,20
36068456,20,20
36068457,20,20
36068458,20,20
36068459,20,20
36068460,20,20
36068461,20,20
36068463,20,20
36068464,20,20
36068465,20,20
36068466,20,20
36068467,20,20
36068468,20,20
36068469,20,20
36068470,20,20
36068471,20,20
36068472,20,20
36068473,20,20
36068474,20,20
36068475,20,20
36068476,20,20
36068477,20,20
36068478,20,20
36068479,20,20
36068480,20,20
36068481,20,20
36068482,20,20
36068483,20,20
36068484,20,20
36068485,20,20
36068486,20,20
36068487,20,20
36068488,20,20
36068994,20,20
36068995,20,20
36068996,20,20
36068997,20,20
36068998,20,20
36068999,20,20
36069000,20,20
36069001,20,20
36069002,20,20
36069003,20,20
36069004,20,20
36069005,20,20
36069006,20,20
36069007,20,20
36069008,20,20
36069009,20,20
36069010,20,20
36069011,20,20
36069625,20,20
36069626,20,20
36069627,20,20
36069628,20,20
36073565,20,20
36073566,20,20
36073664,20,20
36073666,20,20
36073667,20,20
36073668,20,20
36073669,20,20
36073670,20,20
36073881,20,20
36073882,20,20
36073884,20,20
36073885,20,20
36073988,20,20
36073989,20,20
36073990,20,20
36073991,20,20
36073992,20,20
36074294,20,20
36075052,20,20
36075053,20,20
36075115,20,20
36075116,20,20
36075117,20,20
36075118,20,20
36075119,20,20
36075120,20,20
36075121,20,20
36075122,20,20
36075135,20,20
36075136,20,20
36075137,20,20
36103449,20,20
36104198,20,20
36104199,20,20
36104519,20,20
36107064,20,20
36107088,20,20
36107666,20,20
36107768,20,20
36107803,20,20
36108983,20,20
36108984,20,20
36109495,20,20
36109496,20,20
36109497,20,20
36109498,20,20
36118634,20,20
36118635,20,20
36118747,20,20
36118748,20,20
36118749,20,20
36118750,20,20
36118751,20,20
36118752,20,20
36118831,20,20
36118832,20,20
36118833,20,20
36118834,20,20
36118835,20,20
36118858,20,20
36118859,20,20
36118860,20,20
36118861,20,20
36118862,20,20
36118863,20,20
36118864,20,20
36118876,20,20
36118878,20,20
36118879,20,20
36118880,20,20
36118881,20,20
36119257,20,20
36119258,20,20
36119259,20,20
36119260,20,20
36119261,20,20
36119313,20,20
36119314,20,20
36119315,20,20
36119316,20,20
36119317,20,20
36119318,20,20
36119319,20,20
36119321,20,20
36119322,20,20
36119323,20,20
36119324,20,20
36119420,20,20
36119421,20,20
36119422,20,20
36119423,20,20
36119424,20,20
36119425,20,20
36119426,20,20
36119427,20,20
36119428,20,20
36119429,20,20
36119430,20,20
36119431,20,20
36119432,20,20
36119433,20,20
36119434,20,20
36119435,20,20
36119436,20,20
36119437,20,20
36119438,20,20
36119439,20,20
36119440,20,20
36119441,20,20
36119442,20,20
36119443,20,20
36119444,20,20
36119445,20,20
36119446,20,20
36119447,20,20
36119448,20,20
36119449,20,20
36119450,20,20
36119451,20,20
36119452,20,20
36119453,20,20
36119454,20,20
36119455,20,20
36119456,20,20
36119457,20,20
36119458,20,20
36119459,20,20
36119460,20,20
36119461,20,20
36119462,20,20
36119463,20,20
36119464,20,20
36119465,20,20
36119466,20,20
36119467,20,20
36119468,20,20
36119469,20,20
36119471,20,20
36119472,20,20
36119473,20,20
36119474,20,20
36119475,20,20
36119476,20,20
36119477,20,20
36119478,20,20
36119479,20,20
36119480,20,20
36119481,20,20
36120676,20,20
36120677,20,20
36120678,20,20
36120679,20,20
36120680,20,20
36120681,20,20
36120682,20,20
36120683,20,20
36120684,20,20
36120685,20,20
36120686,20,20
36120687,20,20
36120688,20,20
36120689,20,20
36120690,20,20
36120691,20,20
36121586,20,20
36121587,20,20
36121588,20,20
36121589,20,20
36121590,20,20
36121614,20,20
36121615,20,20
36121616,20,20
36121617,20,20
36121618,20,20
36121619,20,20
36121620,20,20
36121621,20,20
36121622,20,20
36121623,20,20
36121624,20,20
36121625,20,20
36121626,20,20
36121627,20,20
36121628,20,20
36121629,20,20
36121630,20,20
36121631,20,20
36121632,20,20
36121633,20,20
36121634,20,20
36121635,20,20
36121636,20,20
36121637,20,20
36121638,20,20
36121639,20,20
36121641,20,20
36121642,20,20
36121643,20,20
36121644,20,20
36121645,20,20
36121646,20,20
36121647,20,20
36121648,20,20
36121649,20,20
36121650,20,20
36121651,20,20
36121652,20,20
36121768,20,20
36121771,20,20
36121960,20,20
36121961,20,20
36121962,20,20
36121963,20,20
36121964,20,20
36121965,20,20
36121967,20,20
36121968,20,20
36121969,20,20
36121970,20,20
36121971,20,20
36121972,20,20
36121973,20,20
36121974,20,20
36121975,20,20
36121976,20,20
36121977,20,20
36121978,20,20
36121979,20,20
36121980,20,20
36121981,20,20
36121982,20,20
36121983,20,20
36121984,20,20
36121993,20,20
36121994,20,20
36121995,20,20
36121996,20,20
36121997,20,20
36121998,20,20
36121999,20,20
36122000,20,20
36122001,20,20
36122002,20,20
36122003,20,20
36122004,20,20
36122005,20,20
36122006,20,20
36122007,20,20
36122008,20,20
36122009,20,20
36122010,20,20
36122011,20,20
36122012,20,20
36122043,20,20
36122123,20,20
36122147,20,20
36122175,20,20
36122176,20,20
36122177,20,20
36122178,20,20
36122179,20,20
36122180,20,20
36122181,20,20
36122182,20,20
36122183,20,20
36122184,20,20
36122185,20,20
36122202,20,20
36122203,20,20
36122204,20,20
36122205,20,20
36122206,20,20
36122207,20,20
36122208,20,20
36122210,20,20
36122211,20,20
36122212,20,20
36122213,20,20
36122214,20,20
36122215,20,20
36122216,20,20
36122217,20,20
36122218,20,20
36122219,20,20
36150698,20,20
36150997,20,20
36151354,20,20
36151445,20,20
36151774,20,20
36152388,20,20
36154984,20,20
36156306,20,20
36156705,20,20
36156905,20,20
36157140,20,20
36157628,20,20
36157958,20,20
36158868,20,20
36159144,20,20
36159281,20,20
36159746,20,20
36159757,20,20
36160158,20,20
36160279,20,20
36160988,20,20
36161141,20,20
36161160,20,20
36161634,20,20
36161688,20,20
36161777,20,20
36162447,20,20
36162498,20,20
36162610,20,20
36162799,20,20
36163084,20,20
36164105,20,20
36164199,20,20
36164786,20,20
36166414,20,20
36168858,20,20
36169212,20,20
36169443,20,20
36170201,20,20
36170250,20,20
36170554,20,20
36170589,20,20
36170958,20,20
36171141,20,20
36171779,20,20
36171857,20,20
36171936,20,20
36172131,20,20
36172850,20,20
36173450,20,20
36173775,20,20
36174091,20,20
36174168,20,20
36174701,20,20
36174724,20,20
36175212,20,20
36175371,20,20
36175775,20,20
36175776,20,20
36175920,20,20
36175921,20,20
36175922,20,20
36175923,20,20
36176414,20,20
36177666,20,20
36178078,20,20
36178079,20,20
36178080,20,20
36178081,20,20
36178082,20,20
36178156,20,20
36178157,20,20
36178353,20,20
36178379,20,20
36179412,20,20
36179449,20,20
36179866,20,20
36179867,20,20
36179868,20,20
36179874,20,20
36179875,20,20
36179876,20,20
36179877,20,20
36179878,20,20
36180388,20,20
36180409,20,20
36180410,20,20
36180760,20,20
36181023,20,20
36181024,20,20
36181025,20,20
36181031,20,20
36181032,20,20
36181033,20,20
36181034,20,20
36181035,20,20
36181242,20,20
36182985,20,20
36182986,20,20
36184254,20,20
36185221,20,20
36185225,20,20
36185226,20,20
36185227,20,20
36189270,20,20
36189447,20,20
36189620,20,20
36190195,20,20
36190828,20,20
36191376,20,20
36191507,20,20
36191508,20,20
36191883,20,20
36191884,20,20
36283832,20,20
36283836,20,20
36283839,20,20
36283846,20,20
36283868,20,20
36283869,20,20
36283870,20,20
36283872,20,20
36283873,20,20
36283874,20,20
36283875,20,20
36283876,20,20
36283878,20,20
36283879,20,20
36283881,20,20
36283886,20,20
36283889,20,20
36283890,20,20
36283891,20,20
36283892,20,20
36283893,20,20
36283894,20,20
36283895,20,20
36283896,20,20
36283897,20,20
36283898,20,20
36283905,20,20
36283906,20,20
36283907,20,20
36283908,20,20
36283909,20,20
36283910,20,20
36283911,20,20
36283912,20,20
36283913,20,20
36283914,20,20
36283915,20,20
36283916,20,20
36283917,20,20
36283918,20,20
36283922,20,20
36283930,20,20
36283931,20,20
36283932,20,20
36283933,20,20
36283934,20,20
36283937,20,20
36283938,20,20
36283942,20,20
36283943,20,20
36283945,20,20
36403445,20,20
36403450,20,20
36403455,20,20
36403476,20,20
36403597,20,20
36403642,20,20
36403656,20,20
36403657,20,20
36403822,20,20
36403823,20,20
36403824,20,20
36403825,20,20
36403826,20,20
36403827,20,20
36403828,20,20
36403829,20,20
36403843,20,20
36403864,20,20
36403916,20,20
36404118,20,20
36404119,20,20
36404120,20,20
36404121,20,20
36404122,20,20
36404123,20,20
36404124,20,20
36404126,20,20
36404143,20,20
36404144,20,20
36404211,20,20
36404350,20,20
36404411,20,20
36404412,20,20
36404413,20,20
36404433,20,20
36404434,20,20
36404435,20,20
36404594,20,20
36404595,20,20
36404596,20,20
36404597,20,20
36404598,20,20
36404599,20,20
36404600,20,20
36404601,20,20
36404644,20,20
36404711,20,20
36404896,20,20
36404897,20,20
36404898,20,20
36404899,20,20
36404900,20,20
36404901,20,20
36404902,20,20
36404920,20,20
36404921,20,20
36404922,20,20
36404923,20,20
36404924,20,20
36404925,20,20
36404926,20,20
36404927,20,20
36404928,20,20
36405004,20,20
36405097,20,20
36405098,20,20
36405113,20,20
36405196,20,20
36405197,20,20
36405226,20,20
36405389,20,20
36405390,20,20
36405391,20,20
36405392,20,20
36405404,20,20
36405486,20,20
36405652,20,20
36405653,20,20
36405654,20,20
36405655,20,20
36405656,20,20
36405657,20,20
36405659,20,20
36405675,20,20
36405676,20,20
36405677,20,20
36405678,20,20
36405679,20,20
36405680,20,20
36405681,20,20
36405682,20,20
36405683,20,20
36405684,20,20
36405685,20,20
36405719,20,20
36405720,20,20
36405756,20,20
36405758,20,20
36405774,20,20
36405788,20,20
36405810,20,20
36405811,20,20
36405863,20,20
36405964,20,20
36405965,20,20
36405966,20,20
36405967,20,20
36405983,20,20
36406137,20,20
36406138,20,20
36406425,20,20
36406426,20,20
36406427,20,20
36406428,20,20
36406429,20,20
36406430,20,20
36406431,20,20
36406432,20,20
36406433,20,20
36406434,20,20
36406435,20,20
36406436,20,20
36406449,20,20
36406450,20,20
36406451,20,20
36406452,20,20
36406453,20,20
36406454,20,20
36406480,20,20
36406588,20,20
36406589,20,20
36406590,20,20
36406608,20,20
36406670,20,20
36406674,20,20
36406675,20,20
36406757,20,20
36406758,20,20
36406759,20,20
36406826,20,20
36406938,20,20
36406956,20,20
36406957,20,20
36406958,20,20
36406959,20,20
36406960,20,20
36407045,20,20
36407227,20,20
36407228,20,20
36407230,20,20
36407231,20,20
36407232,20,20
36407233,20,20
36407234,20,20
36407245,20,20
36407246,20,20
36407247,20,20
36407248,20,20
36407249,20,20
36407331,20,20
36407350,20,20
36407525,20,20
36407526,20,20
36407527,20,20
36407528,20,20
36407529,20,20
36407530,20,20
36407531,20,20
36407544,20,20
36407545,20,20
36407708,20,20
36407709,20,20
36407710,20,20
36407711,20,20
36407712,20,20
36407713,20,20
36407714,20,20
36407715,20,20
36407967,20,20
36407968,20,20
36407969,20,20
36407970,20,20
36407971,20,20
36407973,20,20
36407974,20,20
36407985,20,20
36407986,20,20
36407987,20,20
36407988,20,20
36407989,20,20
36407990,20,20
36408011,20,20
36408014,20,20
36408017,20,20
36408018,20,20
36408129,20,20
36408230,20,20
36408231,20,20
36408232,20,20
36408233,20,20
36408244,20,20
36408274,20,20
36408416,20,20
36408417,20,20
36408418,20,20
36408419,20,20
36408420,20,20
36408421,20,20
36408433,20,20
36408434,20,20
36408435,20,20
36408706,20,20
36408707,20,20
36408708,20,20
36408709,20,20
36408710,20,20
36408711,20,20
36408712,20,20
36408723,20,20
36408724,20,20
36408725,20,20
36408726,20,20
36408727,20,20
36408728,20,20
36408767,20,20
36408839,20,20
36408938,20,20
36409005,20,20
36409006,20,20
36409007,20,20
36409023,20,20
36409024,20,20
36409025,20,20
36409026,20,20
36409027,20,20
36409028,20,20
36409029,20,20
36409208,20,20
36409222,20,20
36409223,20,20
36409224,20,20
36409225,20,20
36409250,20,20
36409251,20,20
36409308,20,20
36409504,20,20
36409505,20,20
36409506,20,20
36409507,20,20
36409528,20,20
36409529,20,20
36409530,20,20
36409531,20,20
36409532,20,20
36409570,20,20
36409577,20,20
36412445,20,20
36412474,20,20
36412475,20,20
36412485,20,20
36412625,20,20
36412647,20,20
36412649,20,20
36412708,20,20
36412722,20,20
36412746,20,20
36412777,20,20
36412785,20,20
36412817,20,20
36412818,20,20
36413684,20,20
36413696,20,20
36413709,20,20
36413710,20,20
36413727,20,20
36413738,20,20
36413742,20,20
36413766,20,20
36413810,20,20
36414695,20,20
36414696,20,20
36414698,20,20
36414700,20,20
36414701,20,20
36414702,20,20
36414703,20,20
36414705,20,20
36414709,20,20
36414710,20,20
36414712,20,20
36414713,20,20
36414714,20,20
36414715,20,20
36414716,20,20
36414717,20,20
36414718,20,20
36414719,20,20
36414846,20,20
36414847,20,20
36414849,20,20
36414850,20,20
36414851,20,20
36414852,20,20
36414853,20,20
36414855,20,20
36414859,20,20
36414860,20,20
36414861,20,20
36414862,20,20
36414863,20,20
36414864,20,20
36414865,20,20
36414866,20,20
36414867,20,20
36414868,20,20
36414869,20,20
36414870,20,20
36414877,20,20
36414878,20,20
36414879,20,20
36414880,20,20
36414881,20,20
36414882,20,20
36414919,20,20
36414920,20,20
36414921,20,20
36414922,20,20
36414923,20,20
36414940,20,20
36414953,20,20
36414954,20,20
36414955,20,20
36416951,20,20
36416952,20,20
36416953,20,20
36416954,20,20
36416981,20,20
36416982,20,20
36416983,20,20
36416984,20,20
36417111,20,20
36417112,20,20
36417113,20,20
36417114,20,20
36417119,20,20
36417120,20,20
36417125,20,20
36417126,20,20
36417176,20,20
36417177,20,20
36417216,20,20
36417217,20,20
36417218,20,20
36417336,20,20
36417337,20,20
36417359,20,20
36417360,20,20
36417835,20,20
36417837,20,20
36417838,20,20
36417839,20,20
36417840,20,20
36417841,20,20
36417842,20,20
36417843,20,20
36417844,20,20
36417845,20,20
36417846,20,20
36417847,20,20
36417850,20,20
36417851,20,20
36417852,20,20
36417853,20,20
36417854,20,20
36417855,20,20
36418431,20,20
36418432,20,20
36418433,20,20
36418434,20,20
36418449,20,20
36418450,20,20
36418451,20,20
36418452,20,20
36418453,20,20
36418454,20,20
36418455,20,20
36418456,20,20
36418457,20,20
36418458,20,20
36418459,20,20
36418460,20,20
36418461,20,20
36418462,20,20
36418463,20,20
36418464,20,20
36418465,20,20
36418466,20,20
36418467,20,20
36418468,20,20
36418469,20,20
36418470,20,20
36418471,20,20
36418472,20,20
36418473,20,20
36418474,20,20
36418475,20,20
36418476,20,20
36418477,20,20
36418478,20,20
36418479,20,20
36418480,20,20
36418481,20,20
36418482,20,20
36418484,20,20
36418486,20,20
36418487,20,20
36418488,20,20
36418489,20,20
36418490,20,20
36418491,20,20
36418492,20,20
36418493,20,20
36418494,20,20
36418495,20,20
36418496,20,20
36418497,20,20
36418499,20,20
36418565,20,20
36418566,20,20
36418567,20,20
36418568,20,20
36418573,20,20
36418574,20,20
36418575,20,20
36418576,20,20
36418577,20,20
36418578,20,20
36418579,20,20
36418580,20,20
36418610,20,20
36418611,20,20
36418629,20,20
36418630,20,20
36418631,20,20
36418632,20,20
36418633,20,20
36418761,20,20
36418762,20,20
36418763,20,20
36418764,20,20
36418785,20,20
36419524,20,20
36419525,20,20
36419526,20,20
36419527,20,20
36419528,20,20
36419529,20,20
36419530,20,20
36419531,20,20
36419532,20,20
36419533,20,20
36419534,20,20
36419535,20,20
36419536,20,20
36419537,20,20
36419539,20,20
36419540,20,20
36419541,20,20
36419542,20,20
36419543,20,20
36419544,20,20
36419545,20,20
36419546,20,20
36419547,20,20
36419548,20,20
36419549,20,20
36419550,20,20
36419551,20,20
36419552,20,20
36419553,20,20
36419554,20,20
36419555,20,20
36420018,20,20
36420019,20,20
36420020,20,20
36420025,20,20
36420617,20,20
36420618,20,20
36420619,20,20
36420620,20,20
36420621,20,20
36420622,20,20
36420623,20,20
36421290,20,20
36421291,20,20
36421328,20,20
36421382,20,20
36421383,20,20
36421384,20,20
36421385,20,20
36421971,20,20
36421972,20,20
36421973,20,20
36421974,20,20
36421975,20,20
36421976,20,20
36421977,20,20
36421978,20,20
36421979,20,20
36421980,20,20
36421981,20,20
36421982,20,20
36421983,20,20
36421984,20,20
36421985,20,20
36421986,20,20
36421987,20,20
36421988,20,20
36421989,20,20
36421990,20,20
36421991,20,20
36421992,20,20
36421993,20,20
36463570,20,20
36463721,20,20
36463748,20,20
36464127,20,20
36464505,20,20
36465523,20,20
36465701,20,20
36465707,20,20
36465869,20,20
36468656,20,20
36469120,20,20
36469192,20,20
36469325,20,20
36469602,20,20
36469699,20,20
36469948,20,20
36469994,20,20
36470404,20,20
36470547,20,20
36470629,20,20
36471835,20,20
36472038,20,20
36472848,20,20
36473230,20,20
36473554,20,20
36473581,20,20
36473772,20,20
36473850,20,20
36474112,20,20
36474222,20,20
36474286,20,20
36474333,20,20
36474376,20,20
36474707,20,20
36475239,20,20
36475442,20,20
36476039,20,20
36476047,20,20
36476343,20,20
36476387,20,20
36476687,20,20
36476734,20,20
36476757,20,20
36476942,20,20
36477134,20,20
36477220,20,20
36479667,20,20
36479743,20,20
36482375,20,20
36484678,20,20
36777393,20,20
36777394,20,20
36777668,20,20
36777669,20,20
36777670,20,20
36777671,20,20
36777717,20,20
36777718,20,20
36777719,20,20
36777720,20,20
36777867,20,20
36777868,20,20
36777869,20,20
36778131,20,20
36778132,20,20
36778133,20,20
36778134,20,20
36778135,20,20
36778136,20,20
36778137,20,20
36778138,20,20
36778139,20,20
36778140,20,20
36778160,20,20
36778161,20,20
36778162,20,20
36778163,20,20
36778164,20,20
36778165,20,20
36778166,20,20
36778167,20,20
36778168,20,20
36778169,20,20
36778170,20,20
